"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1837831,"October 29, 2020",Tennessee,Memphis,"Berta Rd",0,1,N/A
1838382,"October 29, 2020",Alabama,Birmingham,"3228 Westbrook Dr",0,1,N/A
1834953,"October 26, 2020",Michigan,Detroit,"10700 block of Wayburn St",0,1,N/A
1834176,"October 25, 2020",Florida,"Miami (Goulds)","11341 SW 216th St",0,3,N/A
1833343,"October 24, 2020",Illinois,Chicago,"1323 E 89th St",0,1,N/A
1828040,"October 18, 2020",Louisiana,Shreveport,"W 74th St and Bernstein Ave",1,1,N/A
1828810,"October 17, 2020",Alabama,Mobile,"100 block of Henley Ave",0,1,N/A
1823516,"October 13, 2020",Michigan,Montgomery,"800 block of S Ray Quincy Rd",0,1,N/A
1819232,"October 9, 2020",Illinois,Chicago,"300 block of E 103rd St",0,1,N/A
1817614,"October 7, 2020",Wisconsin,Milwaukee,"3200 block of N 9th St",0,1,N/A
1817249,"October 7, 2020",Alabama,"Birmingham (Hoover)","2135 Centennial Dr",0,1,N/A
1816084,"October 6, 2020",Tennessee,Memphis,"Rocky Ridge Dr",0,1,N/A
1816311,"October 5, 2020",California,Fillmore,"1000 block of Meadowlark Dr",0,1,N/A
1815051,"October 4, 2020","West Virginia",Huntington,"709 Jackson Ave",0,1,N/A
1816151,"October 2, 2020",Idaho,"Garden Valley",N/A,0,1,N/A
1814976,"October 2, 2020","South Carolina",Burton,"Ramsey Loop",0,1,N/A
1813483,"October 1, 2020","North Carolina",Huntersville,"8900 Block of Pinnacle Cross Dr",0,1,N/A
1812880,"September 30, 2020",Washington,Selah,"1100 block of W Goodlander Rd",0,1,N/A
1809365,"September 29, 2020",Michigan,Flint,"600 block of Crawford St",0,1,N/A
1807524,"September 27, 2020",California,Bakersfield,"5500 block of Norris Rd",0,1,N/A
1808603,"September 27, 2020",Texas,Houston,"5625 Antoine Dr",0,1,N/A
1805426,"September 25, 2020","North Carolina",Clayton,"100 block of Smart Ct",0,1,N/A
1806055,"September 24, 2020",Oklahoma,"Pauls Valley","Airline Rd",0,1,N/A
1804782,"September 24, 2020","South Carolina",Greenwood,"Foundry Rd",0,1,N/A
1804539,"September 23, 2020",Georgia,Griffin,"N Hill St and Kentucky Ave",0,1,N/A
1803236,"September 23, 2020","New York",Bronx,"325 E 143rd St",0,1,N/A
1804601,"September 23, 2020",Alabama,Mobile,"2400 block of Octavia Dr S",0,1,N/A
1802578,"September 22, 2020","North Carolina",Durham,"Guess Rd and Horton Rd",0,1,N/A
1801387,"September 21, 2020","North Carolina",Charlotte,"3200 block of Amity Pointe Rd",0,2,N/A
1811774,"September 21, 2020",Texas,Austin,"Purple Sage Dr",0,1,N/A
1800811,"September 20, 2020",Florida,Jupiter,N/A,0,1,N/A
1799865,"September 19, 2020",Georgia,Atlanta,"3301 N Camp Creek Pkwy SW",0,1,N/A
1800050,"September 18, 2020","North Carolina",Durham,"Raven St and Apollo St",0,1,N/A
1797041,"September 16, 2020",Maryland,Baltimore,"1600 block of E Monument St",0,1,N/A
1796538,"September 15, 2020",Illinois,Chicago,"1800 block of S Homan Ave",0,1,N/A
1795164,"September 14, 2020",Virginia,"Virginia Beach","2009 Lynnhaven Pkwy",0,3,N/A
1795463,"September 14, 2020",Louisiana,Mamou,N/A,0,2,N/A
1795122,"September 13, 2020","North Carolina",Erwin,"801 S 13th St",0,1,N/A
1794861,"September 13, 2020",Michigan,"Algonac (Clay Township)","6300 block of Benoit Rd",1,1,N/A
1794101,"September 12, 2020","New York",Camden,"85 Taberg St",0,2,N/A
1792920,"September 11, 2020",Louisiana,Shreveport,"4305 Illinois Ave",0,1,N/A
1790964,"September 9, 2020",Maryland,Baltimore,"900 E Madison St",0,1,N/A
1789784,"September 8, 2020",Louisiana,Houma,"50 block of Kingsridge Loop",0,1,N/A
1788437,"September 7, 2020",Ohio,Cincinatti,"7000 block of Glenmeadow Ln",0,1,N/A
1786845,"September 6, 2020",Michigan,"Grand Rapids","3416 Haleh Cir SE",0,1,N/A
1785880,"September 4, 2020",California,Fresno,"Eden Ave and Delno Ave",0,1,N/A
1785625,"September 4, 2020",Illinois,Chicago,"8600 block of S Honore St",0,2,N/A
1783486,"September 2, 2020",Missouri,"Kansas City","E 43rd St and S Benton Ave",0,1,N/A
1790833,"September 1, 2020",Indiana,Versailles,N/A,0,1,N/A
1780857,"August 31, 2020",Delaware,Wilmington,"700 block of Jefferson St",0,1,N/A
1780199,"August 30, 2020",Illinois,Zion,"2300 block of Joppa Ave",1,3,N/A
1779978,"August 30, 2020","New York",Albany,"100 block of Clinton St",0,2,N/A
1778368,"August 28, 2020",Texas,"Fort Worth","6100 Sparrow Wood Ln",0,1,N/A
1782635,"August 28, 2020",Maryland,Jessup,"8100 block of Washington Blvd",0,1,N/A
1778606,"August 27, 2020",Ohio,Cincinnati,N/A,0,1,N/A
1778251,"August 26, 2020",Florida,Bradenton,"27th St E and 30th Ave E",0,1,N/A
1776182,"August 26, 2020",Ohio,Columbus,"2300 block of Brentnell Ave",0,1,N/A
1776002,"August 26, 2020",Maine,Hancock,"Springy Rd",0,1,N/A
1776993,"August 26, 2020",Kansas,Wichita,"600 S Saint Paul St",0,1,N/A
1775140,"August 25, 2020",Illinois,Springfield,"3200 block of Sequoia Dr",0,1,N/A
1772829,"August 23, 2020",Texas,Dallas,"2800 Hedgerow Dr",0,1,N/A
1772344,"August 23, 2020",Maryland,Rosedale,"50 block of Capella Ct",0,1,N/A
1774220,"August 23, 2020",Ohio,Canfield,"7500 block of Orchard Park Dr",0,1,N/A
1781836,"August 22, 2020",Georgia,Atlanta,"3760 Princeton Lakes Pkwy",0,1,N/A
1772206,"August 22, 2020",Texas,"San Angelo","410 W Ave L",0,1,N/A
1771055,"August 21, 2020",Utah,"Salt Lake City (Kearns)","5277 W Westslope Dr",0,1,N/A
1772216,"August 21, 2020",Georgia,Grayson,"1900 block of Grayson Hwy",0,1,N/A
1770219,"August 20, 2020","District of Columbia",Washington,"2700 block of Bruce Pl SE",0,1,N/A
1768988,"August 19, 2020",Illinois,Chicago,"300 block of N Central Ave",0,2,N/A
1766995,"August 17, 2020",Illinois,Chicago,"S Lafayette Ave and W 87th St",0,1,N/A
1767534,"August 17, 2020",Louisiana,Shreveport,"Hearne Ave and Rightway Ave",0,1,N/A
1766214,"August 16, 2020",Utah,"Eden (Liberty)","Avon Pass Rd",0,1,N/A
1765843,"August 16, 2020","North Carolina",Charlotte,"1000 block of Rodney Ave",0,1,N/A
1766385,"August 15, 2020",Kansas,Wichita,"2200 block of S Glendale",0,1,N/A
1763633,"August 13, 2020",Missouri,"Saint Louis","4500 block of Adelaide Ave",0,1,N/A
1764086,"August 12, 2020","South Carolina",Columbia,"100 block of Alida St",0,1,N/A
1763889,"August 12, 2020","North Carolina",Charlotte,"1400 block of Camp Greene St",0,1,N/A
1762629,"August 11, 2020",Ohio,Cleveland,"E 59th St and Central Ave",0,1,N/A
1762335,"August 10, 2020",Indiana,Gary,"700 block of Burr St",0,1,N/A
1758370,"August 8, 2020",Georgia,Atlanta,"2800 block of Delray Dr",0,1,N/A
1758952,"August 8, 2020",Pennsylvania,Philadelphia,"6000 block of A St",0,1,N/A
1759666,"August 8, 2020",Florida,"Fort Lauderdale","NW First St and First Ave",0,2,N/A
1761407,"August 8, 2020","New Mexico","Santa Fe","1801 Espinacitas St",0,1,N/A
1759466,"August 8, 2020",Kentucky,Flatwoods,"Summer St",0,1,N/A
1756372,"August 5, 2020",Pennsylvania,Philadelphia,"900 block of N 42nd St",0,1,N/A
1756155,"August 5, 2020","North Carolina","Rocky Mount","600 block of Avondale Ave",0,1,N/A
1756401,"August 5, 2020",Kansas,Lawrence,"700 block of W 25th St",0,1,N/A
1756204,"August 4, 2020",Texas,"Fort Worth",N/A,0,1,N/A
1753561,"August 2, 2020","New Jersey",Newark,"200 block of 6th Ave",0,5,N/A
1751584,"July 31, 2020",Kentucky,Louisville,"4103 Spyglass Ct",0,1,N/A
1751102,"July 30, 2020",Illinois,Chicago,"700 block of E 132nd St",0,2,N/A
1749027,"July 28, 2020",Virginia,Danville,"100 block of North Ave",0,1,N/A
1747644,"July 27, 2020",Maryland,Middletown,"S Church St and Franklin St",0,1,N/A
1747597,"July 25, 2020",Utah,Hurricane,N/A,0,2,N/A
1748229,"July 25, 2020",Florida,"Boynton Beach",N/A,0,1,N/A
1744974,"July 24, 2020",Indiana,Indianapolis,"3360 N Meridian St",0,1,N/A
1746450,"July 23, 2020",Florida,"West Palm Beach","500 block of Conniston Rd",0,1,N/A
1742864,"July 22, 2020",Texas,Cypress,"19700 block of Ridge Falls Ct",0,1,N/A
1884229,"July 20, 2020",Virginia,Chesterfield,"500 block of Cattail Rd",0,1,N/A
1740578,"July 20, 2020",Texas,Arlington,"4100 block of Maple Springs Dr",1,1,N/A
1741261,"July 19, 2020",Ohio,Cleveland,"W 93rd St and Detroit Ave",0,1,N/A
1740041,"July 19, 2020",Texas,Tomball,"23400 block of Bettywood Ln",1,1,N/A
1739735,"July 18, 2020",Michigan,Flint,"600 block of Josephine St",0,1,N/A
1739146,"July 18, 2020",Ohio,Cleveland,"1300 block of W 93rd St",0,1,N/A
1741264,"July 18, 2020","North Carolina","Indian Trail",N/A,0,1,N/A
1738668,"July 17, 2020",Indiana,Indianapolis,N/A,0,1,N/A
1737066,"July 16, 2020",Kentucky,"Bowling Green","150 Evon Way",0,1,N/A
1737281,"July 16, 2020",Illinois,Chicago,"1365 N Hudson Ave",0,3,N/A
1735943,"July 15, 2020",Florida,"Boynton Beach","NE Second St",0,2,N/A
1736789,"July 15, 2020",Ohio,Toledo,"800 block of McKinley Ave",0,1,N/A
1735415,"July 14, 2020",Virginia,Richmond,"910 N 31st St",1,1,N/A
1735620,"July 14, 2020",Texas,"Corpus Christi","6000 block of Hugo Dr",0,1,N/A
1733614,"July 13, 2020",Texas,"San Antonio","1100 block of W Russell Pl",0,1,N/A
1733338,"July 12, 2020",Maryland,"Windsor Mill","3500 block of Derby Shire Cir",0,1,N/A
1731233,"July 10, 2020",Texas,"San Antonio","12000 block of Bernhardt Rd",0,1,N/A
1729314,"July 8, 2020","New Mexico",Albuquerque,"9930 Lomas Blvd NE",0,1,N/A
1729074,"July 8, 2020",Ohio,Columbus,"McGuffey Rd and Hudson St",0,1,N/A
1728260,"July 7, 2020",Indiana,Gary,"4100 block of Cleveland St",0,1,N/A
1726541,"July 6, 2020",Michigan,"Redford Charter Township","26500 block of Plymouth Rd",0,1,N/A
1728209,"July 6, 2020","North Carolina",Beulaville,"156 Cedar Ln Dr",0,1,N/A
1726962,"July 6, 2020",Louisiana,Shreveport,"400 block of 76th St",0,1,N/A
1726240,"July 4, 2020",Missouri,"Saint Louis","Pendleton Ave and W Page Blvd",1,0,N/A
1726558,"July 4, 2020",Florida,"Fort Lauderdale","6400 block of NW 31st Way",0,1,N/A
1723897,"July 3, 2020",Alabama,"Birmingham (Hoover)","2000 Riverchase Galleria",1,3,N/A
1722692,"July 1, 2020",Georgia,"Stone Mountain","4893 Memorial Dr",0,4,N/A
1722160,"June 30, 2020",California,"San Diego","4300 block of 52nd St",0,1,N/A
1718964,"June 27, 2020",Illinois,Chicago,"6600 S Wood St",0,1,N/A
1718645,"June 26, 2020","West Virginia",Cottageville,N/A,1,1,N/A
1716953,"June 25, 2020","New York","New York (Manhattan)","E 102nd St and Park Ave",0,2,N/A
1716830,"June 24, 2020",Michigan,Kalamazoo,"Ogden Ave and Douglas Ave",0,2,N/A
1712984,"June 22, 2020",Virginia,Richmond,"300 block of Exmore Ct",0,1,N/A
1713590,"June 22, 2020",Alabama,Tuscaloosa,"226 49th Ave E",0,1,N/A
1711537,"June 20, 2020",Indiana,Indianapolis,"6000 block of E 21st St",0,1,N/A
1716070,"June 19, 2020",California,Turlock,"4100 block of Summerfield Dr",0,1,N/A
1708581,"June 17, 2020",Missouri,"Saint Louis","Ferry St and N Florissant Ave",0,2,N/A
1708745,"June 15, 2020",Texas,"Newton (county)",N/A,0,1,N/A
1705158,"June 13, 2020","New York",Albany,"100 block of 2nd Ave",0,1,N/A
1704023,"June 12, 2020",Alabama,"Covington (county)",N/A,0,1,N/A
1714655,"June 11, 2020","New York",Harrison,N/A,0,1,N/A
1702018,"June 10, 2020",Tennessee,Memphis,"4130 Kirby Pkwy",1,2,N/A
1703731,"June 10, 2020",Texas,"Fort Worth","1400 block of E Allen Ave",0,1,N/A
1701175,"June 9, 2020",Missouri,"Saint Louis","4000 block of Peck St",0,2,N/A
1700652,"June 8, 2020",Florida,"Panama City Beach","Front Beach Rd",0,1,N/A
1699818,"June 7, 2020","North Carolina",Charlotte,"5712 Leake St",0,1,N/A
1698777,"June 5, 2020",Mississippi,Meridian,"2100 block of 13th Ave",0,1,N/A
1697441,"June 4, 2020","New York",Albany,"New Hope Terrace",0,1,N/A
1697852,"June 2, 2020",Wisconsin,Milwaukee,"5100 block of N Lovers Lane Rd",0,1,N/A
1692932,"May 29, 2020",Missouri,"Saint Louis","4200 block of Athlone Ave",0,1,N/A
1695696,"May 28, 2020",Kansas,Leavenworth,"1300 block of Stonleigh Ct",0,1,N/A
1689467,"May 26, 2020",Illinois,Chicago,"200 block of W Pershing Rd",0,3,N/A
1688173,"May 25, 2020","District of Columbia",Washington,"3000 block of 30th St SE",0,1,N/A
1686042,"May 22, 2020",Florida,"Saint Petersburg","4999 49th St North",0,1,N/A
1684580,"May 20, 2020",California,Glendale,"4432 San Fernando Rd",1,1,N/A
1685108,"May 20, 2020",Michigan,Detroit,"Nett St and Van Dyke Ave",0,1,N/A
1684434,"May 20, 2020",Missouri,"Kansas City","E 23rd St and Chelsea Ave",0,1,N/A
1683016,"May 18, 2020",Georgia,"La Grange","Kelley St",0,1,N/A
1680895,"May 14, 2020",Missouri,Bismarck,"1000 block of Center St",0,1,N/A
1678437,"May 12, 2020",Oklahoma,Owasso,"16104 E 109th St N",0,1,N/A
1677180,"May 9, 2020",Kansas,Topeka,"1000 block of SW Clay St",0,1,N/A
1676349,"May 9, 2020",Louisiana,"New Iberia","400 block of Silver St",1,2,N/A
1676153,"May 9, 2020",Colorado,"Denver (Northglenn)","1000 block of Elmer Dr",0,1,N/A
1675260,"May 8, 2020","North Carolina","Winston Salem (Winston-salem)","5300 Countryside Ct",0,1,N/A
1675700,"May 8, 2020",Indiana,Lafayette,"600 block of Romig St",1,1,N/A
1675616,"May 8, 2020",Florida,Pensacola,"Binnacle Place and Marlin Spike Dr",0,1,N/A
1673504,"May 5, 2020","North Carolina",Lumberton,"4390 Fayetteville Rd",0,1,N/A
1671295,"May 3, 2020",Kentucky,Lexington,"1200 block of Old Main St",0,1,N/A
1671282,"May 2, 2020",Alabama,Fairfield,"7201 Aaron Aronov Dr",0,1,N/A
1670035,"May 1, 2020",Alabama,Pinson,"9100 block of Cedar Mountain Rd",1,1,N/A
1668887,"April 29, 2020",Arizona,Phoenix,"4139 E McDowell Rd",0,1,N/A
1667910,"April 28, 2020","West Virginia","Camp Creek","Stovall Ridge Rd",0,2,N/A
1666584,"April 26, 2020",Louisiana,Alexandria,"3000 block of Culpepper Rd",0,1,N/A
1666955,"April 26, 2020",Wisconsin,Portage,"500 block of W Wisconsin St",0,1,N/A
1666715,"April 25, 2020",Kansas,Roxbury,N/A,0,1,N/A
1664929,"April 24, 2020",Illinois,Chicago,"6243 S Drexel Ave",0,1,N/A
1664671,"April 23, 2020",Florida,Tampa,"12000 block of Spicer Pl",0,2,N/A
1661391,"April 18, 2020",Massachusetts,Boston,"21 Nazing St",0,1,N/A
1658687,"April 13, 2020",Georgia,Evans,"817 Cummings Rd",0,1,N/A
1655998,"April 9, 2020",Mississippi,Jackson,"Del Rosa Dr",0,1,N/A
1656139,"April 8, 2020",Florida,"West Palm Beach",N/A,0,1,N/A
1654404,"April 7, 2020","North Carolina",Spindale,"191 Guffey Road",0,1,N/A
1655418,"April 7, 2020",Missouri,"Jefferson City",N/A,0,1,N/A
1653623,"April 6, 2020",Texas,"Fort Worth","812 East Felix St",0,2,N/A
1653524,"April 5, 2020","West Virginia",Martinsburg,"Ridge Rd S",0,1,N/A
1652839,"April 5, 2020","North Carolina",Durham,"1215 Truman St",0,1,N/A
1651813,"April 3, 2020",Wisconsin,Milwaukee,"2900 block of N 23rd St",0,1,N/A
1649844,"April 1, 2020","North Carolina",Charlotte,"Nobles Ave and Innovation Dr",0,1,N/A
1649969,"April 1, 2020",Virginia,Richmond,"9100 Three Chopt Rd",0,1,N/A
1648447,"March 30, 2020",Michigan,Macomb,"45301 Chateau Thierry Blvd",0,1,N/A
1647879,"March 29, 2020",Missouri,"Saint Louis (Ferguson)","200 block of La Motte Lane",0,1,N/A
1646251,"March 25, 2020",Vermont,Cabot,"Main St",0,1,N/A
1645480,"March 24, 2020",Texas,Houston,"8505 Broadway St",0,1,N/A
1645171,"March 24, 2020",Arizona,Glendale,"W Glendale Ave and N 51st Ave",0,1,N/A
1646043,"March 23, 2020",Oregon,"La Grande","500 block of Division Street",0,1,N/A
1643195,"March 21, 2020","District of Columbia",Washington,"2400 block of Alabama Ave SE",0,2,N/A
1642705,"March 20, 2020",Georgia,Atlanta,"500 Block of Cleveland Ave",0,2,N/A
1641380,"March 17, 2020",California,Palermo,"2300 block of Messina Ave",0,1,N/A
1641036,"March 16, 2020",Wisconsin,Sheboygan,"1400 block of S 17th St",0,1,N/A
1681002,"March 13, 2020",Georgia,Warrenton,"1800 Block of Ranger Rd",0,1,N/A
1641058,"March 12, 2020",Colorado,"Colorado Springs","3900 block of Harmony Dr",0,1,N/A
1638050,"March 10, 2020",Texas,Dallas,"3500 block of Wilhurt Ave",0,1,N/A
1635603,"March 7, 2020",Pennsylvania,Philadelphia,"5500 block of N 4th St",0,1,N/A
1634399,"March 5, 2020",Indiana,Brownstown,"1027 Oak St",0,2,N/A
1633807,"March 3, 2020","South Carolina",Columbia,"6600 block of Bailey St",0,1,N/A
1633562,"March 3, 2020",Missouri,Bolivar,"300 block of N Park Ave",0,1,N/A
1631705,"March 1, 2020",Kentucky,Louisville,"1500 block of S 9th St",0,1,N/A
1632401,"March 1, 2020",Massachusetts,Plymouth,"Forest Ave",0,1,N/A
1630062,"February 26, 2020",Wisconsin,Madison,"5900 block of Jackson Quarry Ln",0,1,N/A
1629036,"February 25, 2020",Texas,Houston,"18204 Chisholm Trl",0,1,N/A
1628745,"February 25, 2020",Louisiana,"New Orleans","Tulane Ave and S Galvez St",0,1,N/A
1627990,"February 24, 2020",Texas,Houston,"4600 block of W 34th St",0,1,N/A
1624073,"February 18, 2020","New York",Collins,"Main St",0,1,N/A
1630195,"February 17, 2020",Wisconsin,Appleton,N/A,0,1,N/A
1623933,"February 16, 2020",Tennessee,Morristown,"4700 block of Chucky River Rd",0,1,N/A
1622693,"February 16, 2020",Texas,Houston,"4700 block of Carmen St",0,1,N/A
1621834,"February 14, 2020",Illinois,Chicago,"3100 block of W Fillmore St",0,1,N/A
1621830,"February 14, 2020",Illinois,Chicago,"4700 S Forrestville Ave",0,2,N/A
1621636,"February 14, 2020",Texas,Dallas,"1800 block of Stella Ave",0,1,N/A
1620855,"February 13, 2020",Virginia,Petersburg,"2300 block of Navajo Ct",0,1,N/A
1617203,"February 7, 2020",Alabama,Fairfield,"300 block of 67th St",0,1,N/A
1615852,"February 5, 2020",Georgia,Macon,"2700 block of Heaton Dr",0,1,N/A
1612500,"February 2, 2020",Arizona,Tucson,"E 29th St and S Craycroft Rd",0,2,N/A
1611764,"February 1, 2020",Pennsylvania,Indiana,"42 College Lodge Rd",0,1,N/A
1609987,"January 30, 2020",Utah,"Brigham City",N/A,0,1,N/A
1609513,"January 30, 2020",Utah,"Salt Lake City (Murray)","5200 S 900 E",0,1,N/A
1608602,"January 29, 2020",Missouri,"Saint Louis","2800 block of Gamble St",0,1,N/A
1607462,"January 27, 2020",Illinois,Chicago,"850 W Eastwood Ave",0,1,N/A
1607735,"January 27, 2020",Ohio,Byesville,"Meadowbrook Dr",0,1,N/A
1606158,"January 25, 2020",Louisiana,Keithville,"1900 block of Post Oak Dr",0,1,N/A
1605578,"January 25, 2020",Florida,Tampa,"4330 N 40th St",0,2,N/A
1605015,"January 24, 2020","North Carolina",Wilson,"817 Rountree St NE",0,1,N/A
1604950,"January 24, 2020",Ohio,Columbus,"1900 block of Jermain Dr",0,1,N/A
1604512,"January 24, 2020",Florida,Ocala,"3600 block of NE 21st St",0,1,N/A
1603806,"January 23, 2020",California,Oxnard,"3300 Via Marina Ave",0,1,N/A
1604776,"January 23, 2020",Ohio,Cleveland,"W 38th St and Robert Ave",0,1,N/A
1604703,"January 23, 2020",Missouri,Branson,"100 block of Champagne Blvd",0,1,N/A
1603241,"January 22, 2020",Washington,Seattle,"1530 3rd Ave",1,7,N/A
1601442,"January 19, 2020",Indiana,Bloomington,"1297 E Zinnia Dr",1,1,N/A
1597618,"January 15, 2020",Florida,"Fort Lauderdale","3260 Davie Blvd",0,1,N/A
1598580,"January 15, 2020",Alabama,Athens,"Aretha St",0,1,N/A
1597479,"January 14, 2020",Mississippi,Meridian,"2100 block of 9th Ave",0,1,N/A
1595572,"January 13, 2020",Ohio,"Dayton (Riverside)","Eubanks Dr and Airway Rd",0,1,N/A
1593690,"January 10, 2020",Missouri,"Saint Louis","1600 block of W Pine Blvd",0,1,N/A
1593599,"January 10, 2020",Tennessee,"Soddy Daisy","12457 Nee Cee Dr",0,2,N/A
1593698,"January 10, 2020",Florida,Jacksonville,"500 Acme St",0,1,N/A
1591354,"January 7, 2020",Texas,Houston,"Perry Rd and Cypress N Houston Rd",0,1,N/A
1588978,"January 4, 2020","South Carolina","North Charleston","3900 block of Walnut St",0,1,N/A
1587340,"January 1, 2020",Texas,Brownsville,"7313 Villa Pancho Dr",0,1,N/A
1585345,"December 31, 2019",Arizona,Phoenix,"N 31st Ave and W Roosevelt St",0,1,N/A
1583616,"December 29, 2019",Tennessee,Memphis,"2818 Coleman Rd",0,1,N/A
1582603,"December 28, 2019","South Carolina",Greenwood,"1508 Parkway",0,1,N/A
1582044,"December 28, 2019",Illinois,"Oak Forest","5900 W 159th St",0,1,N/A
1580674,"December 27, 2019",Florida,Jacksonville,"1414 Dakar St",0,1,N/A
1579448,"December 25, 2019",Illinois,Chicago,"3500 block of S Washtenaw Ave",0,2,N/A
1579726,"December 25, 2019",Ohio,Cincinnati,"1000 block of Gilsey Ave",0,1,N/A
1575784,"December 19, 2019",Tennessee,Memphis,N/A,0,1,N/A
1576038,"December 19, 2019",Pennsylvania,Erie,"1600 block of German St",0,1,N/A
1576031,"December 19, 2019",Pennsylvania,Philadelphia,"7100 block of Ditman St",0,1,N/A
1572827,"December 15, 2019","South Carolina",Dillon,"Devon Dr",0,1,N/A
1573887,"December 15, 2019","North Carolina",Chocowinity,"NC-33 E",0,1,N/A
1570390,"December 12, 2019",Illinois,Chicago,"3353 W 13th St",0,2,N/A
1570451,"December 12, 2019",Florida,"Fort Lauderdale","2510 W Broward Blvd",0,1,N/A
1569698,"December 11, 2019",Wisconsin,Milwaukee,"58th St and Helena St",0,1,N/A
1566797,"December 7, 2019",Florida,Titusville,"SR 407",0,1,N/A
1564144,"December 3, 2019",Michigan,Lansing,"5500 block of S Martin Luther King",0,1,N/A
1563919,"December 3, 2019",Florida,Jacksonville,"2400 block of Jernigan Rd",0,1,N/A
1563135,"December 2, 2019",Florida,"Cape Coral","1509 NE 7th Ave",0,1,N/A
1562462,"December 1, 2019",Florida,Sarasota,"3000 block of McCloud Cir",0,1,N/A
1559234,"November 27, 2019",Pennsylvania,Philadelphia,"5357 Thomas Ave",0,2,N/A
1559049,"November 26, 2019",Tennessee,Memphis,"Castalia St and Livewell Cir",0,1,N/A
1566159,"November 23, 2019",Utah,"Mount Pleasant",US-89,0,1,N/A
1557776,"November 23, 2019",Washington,Seattle,N/A,0,1,N/A
1555624,"November 19, 2019",Michigan,"Lincoln Park","Dix Hwy and Capital Ave",0,1,N/A
1551772,"November 17, 2019",Florida,"Daytona Beach","507 Jean St",0,1,N/A
1549242,"November 13, 2019",Michigan,"Battle Creek","100 block of Battle Creek Ave",0,1,N/A
1545663,"November 9, 2019",Alabama,Birmingham,"1500 block of Arthur Shores Dr",0,1,N/A
1542930,"November 6, 2019",Pennsylvania,Philadelphia,"2000 block of Margaret St",0,1,N/A
1543145,"November 5, 2019","South Carolina",Gaffney,"Kendrick St",0,1,N/A
1541070,"November 3, 2019",Florida,Ensley,"Hayworth Ave",0,1,N/A
1541084,"November 2, 2019",Florida,Apopka,"1100 block of Robinson Ave",0,2,N/A
1552483,"November 1, 2019",Pennsylvania,Latrobe,"1018 James St",0,1,N/A
1539036,"October 31, 2019",Illinois,Chicago,"3700 block of W 26th St",0,2,N/A
1536509,"October 27, 2019",Tennessee,"Lake City (Rocky Top)","Offutt Spur Rd",0,1,N/A
1535141,"October 26, 2019",Alabama,Hanceville,"400 block of Co Rd 597",1,0,N/A
1534539,"October 25, 2019",Ohio,Cincinnati,N/A,0,1,N/A
1533783,"October 24, 2019",Ohio,Dayton,"4500 block of Lotus Dr",0,1,N/A
1531397,"October 20, 2019",Wisconsin,Milwaukee,"3650 S 61st St",0,2,N/A
1537873,"October 20, 2019",Florida,Gainesville,"3125 SW 26th Dr",0,1,N/A
1529370,"October 17, 2019",Louisiana,Shreveport,"200 block of Merrick St",0,2,N/A
1532667,"October 11, 2019",Montana,"Thompson Falls",N/A,0,1,N/A
1524233,"October 9, 2019","South Carolina",Ridgeland,"Smiths Crossing",0,1,N/A
1523889,"October 8, 2019",Georgia,Tifton,"100 block of Apricot St",0,1,N/A
1521272,"October 7, 2019",Illinois,Carbondale,"400 block of E Chestnut St",0,1,N/A
1521062,"October 6, 2019",Georgia,Atlanta,"Ira St and Fletcher St",0,1,N/A
1519318,"October 4, 2019",Georgia,Columbus,"4225 Alpine Dr",0,1,N/A
1518371,"October 3, 2019",Georgia,Decatur,"2892 Eastwyck Cir",0,1,N/A
1518231,"October 1, 2019",California,Stockton,"400 block of Clay St",0,1,N/A
1517829,"October 1, 2019",Kentucky,Sedalia,"3222 KY 94",0,1,N/A
1514977,"September 29, 2019",Tennessee,Memphis,"3300 block of Lamphier Ave",0,2,N/A
1516010,"September 29, 2019","North Carolina",Raleigh,"Herndon Village Way",0,1,N/A
1517121,"September 28, 2019","South Carolina","Myrtle Beach (Surfside Beach)","6001 S Kings Hwy",0,1,N/A
1514882,"September 27, 2019",Maryland,Baltimore,"800 block of Clintwood Ct",0,1,N/A
1513593,"September 26, 2019",Kentucky,Louisville,"2200 block of Rowan St",0,1,N/A
1510614,"September 23, 2019",Nebraska,"North Platte","100 block of E 12th St",0,1,N/A
1508966,"September 20, 2019",Wisconsin,Milwaukee,"N 31st St and W Saint Paul Ave",0,1,N/A
1509396,"September 19, 2019",Ohio,Columbus,"Rodell Rd and Tremaine Rd",0,1,N/A
1504831,"September 16, 2019",Indiana,Indianapolis,"4512 Jamestown Ct",0,1,N/A
1504579,"September 15, 2019",Texas,Arlington,"1409 Cloyne Dr",1,1,N/A
1504589,"September 15, 2019",Texas,Arlington,"3800 block of Mahonia Way",0,1,N/A
1503313,"September 13, 2019","Rhode Island",Providence,"124 Regent Ave",0,1,N/A
1501128,"September 10, 2019",Missouri,"Saint Louis","4200 block of Nebraska Ave",0,1,N/A
1505171,"September 10, 2019",Pennsylvania,Boswell,"900 block of Boswell Heights Dr",0,1,N/A
1500180,"September 9, 2019",Tennessee,Nashville,"3000 block of Village Trail",0,1,N/A
1499662,"September 8, 2019",Tennessee,Memphis,"700 block of Farris Rd",0,1,N/A
1558231,"September 8, 2019",Georgia,"Clayton (county)",N/A,0,1,N/A
1499261,"September 7, 2019",Illinois,Glenwood,"100 block of S Young St",0,1,N/A
